Species,Max-Elevation_m,Min_Body_mass_g,Max_Body_mass_g,min-length-cm,max-length-cm,Beak.Length_Culmen,Beak.Width,Wing.Length,Mass,Trophic.Level,Trophic.Niche,Habitat,Habitat.Density,Migration,Primary.Lifestyle,Longitude,Latitude,Location,Province,Country,Continent,Years_sampling,Environment,Sites_code,Tissue,Digestion method,Temp (Degree Celcius),Identification,Number_of_species,Number_of_MP_detected_in_species,Average_weight (gm),Wing size (mm),Average_age,TNMP,Mppersp,Includes_microplastic,Level,Mpperg,ng/g,particle /mg,Size MP (mm),20-50,50-100,100-500,500-1000,>1000,Films,Foam,Fragments,Fiber/thread,Pellets,Others,Cellulose,PE,Acrylic,PP,PA,PS,PVC,Nylon,PET,PES,Rayon,Cotton,Polyacrylic,Others,Blue,Transparent/white,Yellow,Red/Brown,black,Others,total
Ardenna pacifica,100 ,,,,,40.90 ,7.90 ,296.80 ,388.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,151.91 ,-23.44 ,Heron Island,,,,,,Near-shore,,,,,50,1,,,,,1.1,Y,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ardenna pacifica,100 ,,,,,40.90 ,7.90 ,296.80 ,388.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,151.91 ,-23.44 ,Heron Island,,,,,,Offshore,,,,,50,2,,,,,1,Y,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ardenna pacifica,100 ,,,,,40.90 ,7.90 ,296.80 ,388.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,151.91 ,-23.44 ,Heron Island,,,,,,overall,,,,,35,1,,,,,1.1,Y,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buteo buteo,2000 ,,,,,35.90 ,12.60 ,382.90 ,759.10 ,Carnivore,Vertivore,Grassland,3,2,Insessorial,-3.78 ,40.51 ,wildlife hospital center Grefa,,Spain,,2020-2022,,,,,,,12,,,,,200,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milvus migrans,4900 ,,540.00 ,47.00 ,60.00 ,40.00 ,13.00 ,457.40 ,734.10 ,Omnivore,Omnivore,Woodland,3,3,Aerial,-3.78 ,40.51 ,wildlife hospital center Grefa,,Spain,,2020-2022,,,,,,,12,,,,,431,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accipiter nisus,4500 ,110.00 ,342.00 ,29.00 ,41.00 ,19.60 ,8.40 ,207.40 ,220.80 ,Carnivore,Vertivore,Forest,1,2,Insessorial,-3.78 ,40.51 ,wildlife hospital center Grefa,,Spain,,2020-2022,,,,,,,12,,,,,170,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accipiter gentilis,3400 ,631.00 ,1364.00 ,55.00 ,61.00 ,33.70 ,11.60 ,337.60 ,866.00 ,Carnivore,Vertivore,Forest,1,2,Generalist,-3.78 ,40.51 ,wildlife hospital center Grefa,,Spain,,2020-2022,,,,,,,11,,,,,239,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rallus crepitans,,,50.00 ,15.00 ,18.00 ,64.70 ,3.80 ,148.00 ,306.00 ,Carnivore,Aquatic predator,Wetland,1,2,Terrestrial,-89.53 ,30.19 ,Pearl,,United States of America,,2019,,,,,,,35,,,,,29,7.2,Y,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammospiza maritima,,,,,,16.30 ,4.20 ,60.60 ,22.20 ,Carnivore,Invertivore,Wetland,3,2,Terrestrial,-89.37 ,30.34 ,Jourdan,,United States of America,,2019,,,,,,,36,,,,,25,2.7,Y,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcedo atthis,3100 ,26.00 ,39.00 ,,17.00 ,42.20 ,5.70 ,73.30 ,31.10 ,Carnivore,Aquatic predator,Reverine,2,1,Insessorial,-88.57 ,30.39 ,Pascagoula,,United States of America,,2019,,,pellets,,,,133,10,,,,12,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buteo buteo,2000 ,,,,,35.90 ,12.60 ,382.90 ,759.10 ,Carnivore,Vertivore,Grassland,3,2,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,682,39,,,17,Y,Moderate,,,,1.16,,,,,,,,5.88,35.29,,58.82,,,,,,,,,,,,,,,,17.24,75,,7.76,,
Milvus migrans,4900 ,,540.00 ,47.00 ,60.00 ,40.00 ,13.00 ,457.40 ,734.10 ,Omnivore,Omnivore,Woodland,3,3,Aerial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,724.4,45,,,4,Y,Low,,,,1.38,,,,,,,,25,25,,50,,,,,,,,,,,,,,,,9.09,81.82,,9.09,,
Falco tinnunculus,3500 ,150.00 ,190.00 ,30.00 ,36.00 ,20.80 ,10.60 ,241.00 ,183.20 ,Carnivore,Vertivore,Shrubland,3,3,Aerial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,191.6,25.4,,,21,Y,Moderate,,,,1.54,,,,,,,,6.67,53.54,,39.79,,,,,,,,,,,,,,,,16.35,77.62,,6.03,,
Hierococcyx sparverioides,3460 ,,,,,30.30 ,7.80 ,235.00 ,151.00 ,Carnivore,Invertivore,Woodland,1,3,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,118.1,23.4,,,11,Y,Moderate,,,,1.95,,,,,,,,5.88,41.18,,17.65,,,,,,,,,,,,,,,,0.86,77.59,,7.76,,
Bubulcus ibis,4080 ,,,,,63.30 ,8.60 ,244.40 ,366.00 ,Carnivore,Omnivore,Human modified,3,2,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,385.1,24.7,,,10,Y,Low,,,,1.52,,,,,,,,9.09,54.55,,36.36,,,,,,,,,,,,,,,,2.59,10.34,,1.72,,
Tachybaptus ruficollis,1000 ,,,,,23.90 ,4.40 ,100.00 ,169.40 ,Carnivore,Aquatic predator,Wetland,3,1,Aquatic,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,153.7,10,,,0,Y,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,,,,
Calidris alpina,,45.00 ,65.00 ,16.00 ,22.00 ,36.90 ,2.90 ,115.10 ,51.90 ,Carnivore,Aquatic predator,Wetland,3,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,42,12.5,,,0,Y,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,
Actitis hypoleucos,,,40.00 ,18.00 ,24.00 ,30.10 ,3.10 ,109.90 ,48.00 ,Carnivore,Aquatic predator,Wetland,3,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,52,9.8,,,0,N,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turdus obscurus,1500 ,,,,,22.00 ,4.40 ,119.80 ,62.60 ,Omnivore,Invertivore,Forest,1,3,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,64.4,11.6,,,4,Y,Low,,,,1.66,,,,,,,,,50,,50,,,,,,,,,,,,,,,,,3.45,,0.86,,
Turdus hortulorum,1100 ,,,,,23.30 ,4.90 ,115.80 ,66.70 ,Carnivore,Invertivore,Forest,1,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,61.5,11.5,,,2,Y,Low,,,,1.25,,,,,,,,,100,,,,,,,,,,,,,,,,,,,4.31,,,,
Pica pica,3200 ,145.00 ,210.00 ,45.00 ,60.00 ,40.80 ,12.40 ,194.50 ,217.50 ,Omnivore,Omnivore,Human modified,3,1,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,171.05,20.35,,,7,Y,Low,,,,3.17,,,,,,,,,17.65,,23.53,,,,,,,,,,,,,,,,,100,,,,
Spilopelia chinensis,2400 ,,,,,19.90 ,3.50 ,138.80 ,159.00 ,Herbivore,Granivore,Woodland,3,1,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,,,,,,154.03,15.37,,,10,Y,Low,,,,1.83,,,,,,,,,85.71,,14.29,,,,,,,,,,,,,,,,7.22,85.35,,7.43,,
Buteo buteo,2000 ,,,,,35.90 ,12.60 ,382.90 ,759.10 ,Carnivore,Vertivore,Grassland,3,2,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milvus migrans,4900 ,,540.00 ,47.00 ,60.00 ,40.00 ,13.00 ,457.40 ,734.10 ,Omnivore,Omnivore,Woodland,3,3,Aerial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falco tinnunculus,3500 ,150.00 ,190.00 ,30.00 ,36.00 ,20.80 ,10.60 ,241.00 ,183.20 ,Carnivore,Vertivore,Shrubland,3,3,Aerial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hierococcyx sparverioides,3460 ,,,,,30.30 ,7.80 ,235.00 ,151.00 ,Carnivore,Invertivore,Woodland,1,3,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bubulcus ibis,4080 ,,,,,63.30 ,8.60 ,244.40 ,366.00 ,Carnivore,Omnivore,Human modified,3,2,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tachybaptus ruficollis,1000 ,,,,,23.90 ,4.40 ,100.00 ,169.40 ,Carnivore,Aquatic predator,Wetland,3,1,Aquatic,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calidris alpina,,45.00 ,65.00 ,16.00 ,22.00 ,36.90 ,2.90 ,115.10 ,51.90 ,Carnivore,Aquatic predator,Wetland,3,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actitis hypoleucos,,,40.00 ,18.00 ,24.00 ,30.10 ,3.10 ,109.90 ,48.00 ,Carnivore,Aquatic predator,Wetland,3,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turdus obscurus,1500 ,,,,,22.00 ,4.40 ,119.80 ,62.60 ,Omnivore,Invertivore,Forest,1,3,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turdus hortulorum,1100 ,,,,,23.30 ,4.90 ,115.80 ,66.70 ,Carnivore,Invertivore,Forest,1,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pica pica,3200 ,145.00 ,210.00 ,45.00 ,60.00 ,40.80 ,12.40 ,194.50 ,217.50 ,Omnivore,Omnivore,Human modified,3,1,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spilopelia chinensis,2400 ,,,,,19.90 ,3.50 ,138.80 ,159.00 ,Herbivore,Granivore,Woodland,3,1,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Stomach,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buteo buteo,2000 ,,,,,35.90 ,12.60 ,382.90 ,759.10 ,Carnivore,Vertivore,Grassland,3,2,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milvus migrans,4900 ,,540.00 ,47.00 ,60.00 ,40.00 ,13.00 ,457.40 ,734.10 ,Omnivore,Omnivore,Woodland,3,3,Aerial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falco tinnunculus,3500 ,150.00 ,190.00 ,30.00 ,36.00 ,20.80 ,10.60 ,241.00 ,183.20 ,Carnivore,Vertivore,Shrubland,3,3,Aerial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hierococcyx sparverioides,3460 ,,,,,30.30 ,7.80 ,235.00 ,151.00 ,Carnivore,Invertivore,Woodland,1,3,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bubulcus ibis,4080 ,,,,,63.30 ,8.60 ,244.40 ,366.00 ,Carnivore,Omnivore,Human modified,3,2,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tachybaptus ruficollis,1000 ,,,,,23.90 ,4.40 ,100.00 ,169.40 ,Carnivore,Aquatic predator,Wetland,3,1,Aquatic,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calidris alpina,,45.00 ,65.00 ,16.00 ,22.00 ,36.90 ,2.90 ,115.10 ,51.90 ,Carnivore,Aquatic predator,Wetland,3,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actitis hypoleucos,,,40.00 ,18.00 ,24.00 ,30.10 ,3.10 ,109.90 ,48.00 ,Carnivore,Aquatic predator,Wetland,3,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turdus obscurus,1500 ,,,,,22.00 ,4.40 ,119.80 ,62.60 ,Omnivore,Invertivore,Forest,1,3,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turdus hortulorum,1100 ,,,,,23.30 ,4.90 ,115.80 ,66.70 ,Carnivore,Invertivore,Forest,1,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pica pica,3200 ,145.00 ,210.00 ,45.00 ,60.00 ,40.80 ,12.40 ,194.50 ,217.50 ,Omnivore,Omnivore,Human modified,3,1,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spilopelia chinensis,2400 ,,,,,19.90 ,3.50 ,138.80 ,159.00 ,Herbivore,Granivore,Woodland,3,1,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Intestine,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pycnonotus sinensis,,,,,,17.90 ,4.40 ,86.70 ,34.20 ,Herbivore,Frugivore,Human modified,2,3,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-LV,Stomach,KOH,60,,10,,,,,,273,Y,Maxmimum,7.17,,,,4.82 ,13.29 ,81.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pycnonotus aurigaster,2550 ,,,,,19.40 ,4.10 ,91.80 ,44.30 ,Herbivore,Omnivore,Shrubland,2,1,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-SH,Stomach,KOH,60,,10,,,,,,399,Y,Maxmimum,10.6,,,,3.28 ,12.72 ,84.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanius schach,4300 ,,,,,21.80 ,6.80 ,92.40 ,51.50 ,Carnivore,Invertivore,Shrubland,2,2,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-LT,Stomach,KOH,60,,4,,,,,,406,Y,Maxmimum,6.86,,,,2.50 ,12.52 ,84.97 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copsychus saularis,1900 ,,,,,23.20 ,5.40 ,97.50 ,36.00 ,Carnivore,Invertivore,Woodland,1,1,Terrestrial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-O,Stomach,KOH,60,,16,,,,,,249,Y,Maxmimum,6.57,,,,5.39 ,15.03 ,79.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motacilla alba,5000 ,,,,,16.10 ,3.40 ,87.00 ,23.90 ,Carnivore,Invertivore,Human modified,3,3,Terrestrial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-W,Stomach,KOH,60,,6,,,,,,262,Y,Maxmimum,11.1,,,,3.85 ,14.07 ,82.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parus major,4420 ,,,,,11.30 ,4.00 ,70.90 ,16.30 ,Omnivore,Invertivore,Woodland,2,1,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-G,Stomach,KOH,60,,3,,,,,,150,Y,Maxmimum,11.4,,,,4.24 ,10.98 ,89.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gracupica nigricollis,2000 ,,,,,32.40 ,6.00 ,158.10 ,156.90 ,Carnivore,Invertivore,Grassland,3,1,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-B,Stomach,KOH,60,,4,,,,,,1250,Y,Maxmimum,9.18,,,,3.85 ,11.75 ,84.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turdus mandarinus,,,,,,30.90 ,5.30 ,146.60 ,102.70 ,Omnivore,Omnivore,Forest,2,1,Generalist,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-E,Stomach,KOH,60,,7,,,,,,288,Y,Maxmimum,2.62,,,,5.59 ,13.87 ,80.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spilopelia chinensis,2400 ,,,,,19.90 ,3.50 ,138.80 ,159.00 ,Herbivore,Granivore,Woodland,3,1,Terrestrial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-SD,Stomach,KOH,60,,5,,,,,,304,Y,Maxmimum,1.74,,,,9.44 ,16.96 ,73.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcedo atthis,3100 ,26.00 ,39.00 ,,17.00 ,42.20 ,5.70 ,73.30 ,31.10 ,Carnivore,Aquatic predator,Reverine,2,1,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Freshwater,bird-C,Stomach,KOH,60,,23,,,,,,191,Y,Maxmimum,8.65,,,,4.82 ,18.30 ,76.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Numenius phaeopus,,,,,,92.10 ,6.60 ,233.00 ,364.60 ,Carnivore,Omnivore,Grassland,3,3,Terrestrial,111.75 ,16.46 ,yongxing Island,Hainan,China,Asia,2018,Marine,Yongxing Island,"Esophagus, stomach and Intestine",KOH,60,μ-FTIR,1,1,,,,2,2,Y,Low,,,,3.69,,,,,,,,,2,,,,2,,2,,,,,,,,,,,2,,,,,,
Sula sula,100 ,900.00 ,1003.00 ,64.00 ,76.00 ,79.30 ,21.50 ,366.80 ,1031.10 ,Carnivore,Aquatic predator,Marine,3,2,Aerial,111.75 ,16.46 ,yongxing Island,Hainan,China,Asia,2018,Marine,Yongxing Island,Stomach,KOH,60,μ-FTIR,5,3,,,,6,2,Y,Low,,,,,,,,,,5,1,,,,,,4,,1,,1,,,,,,,,,4,2,,,,,
Numenius phaeopus,,,,,,92.10 ,6.60 ,233.00 ,364.60 ,Carnivore,Omnivore,Grassland,3,3,Terrestrial,111.75 ,16.46 ,yongxing Island,Hainan,China,Asia,2018,Marine,Yongxing Island,Stomach,KOH,60,μ-FTIR,1,1,,,,35,35,Y,Maxmimum,,,,2.15,,,,,,,,,1,,,,1,,1,,,,,,,,,,,1,,,,,,
Sula sula,100 ,900.00 ,1003.00 ,64.00 ,76.00 ,79.30 ,21.50 ,366.80 ,1031.10 ,Carnivore,Aquatic predator,Marine,3,2,Aerial,111.75 ,16.46 ,yongxing Island,Hainan,China,Asia,2018,Marine,Yongxing Island,Intestine,KOH,60,μ-FTIR,5,3,,,,3,1,Y,Low,,,,23.45 ,,,,,,,,,1,,,,1,,1,,,,,,,,,,,1,,,,,,
Numenius phaeopus,,,,,,92.10 ,6.60 ,233.00 ,364.60 ,Carnivore,Omnivore,Grassland,3,3,Terrestrial,111.75 ,16.46 ,yongxing Island,Hainan,China,Asia,2018,Marine,Yongxing Island,Intestine,KOH,60,μ-FTIR,1,1,,,,10,10,Y,Low,,,,1.89,,,,,,,,,3,,,,,,,,,,,3,,,,,,,,,,3,,
